# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# 
# STN,YYYYMMDD,   HH,   RH
# 
  323,20030212,    1,    0
  323,20030212,    2,    0
  323,20030212,    3,    0
  323,20030212,    4,    0
  323,20030212,    5,    0
  323,20030212,    6,    0
  323,20030212,    7,    0
  323,20030212,    8,    0
  323,20030212,    9,    0
  323,20030212,   10,    0
  323,20030212,   11,    0
  323,20030212,   12,    0
  323,20030212,   13,    0
  323,20030212,   14,    0
  323,20030212,   15,    0
  323,20030212,   16,    0
  323,20030212,   17,    0
  323,20030212,   18,    0
  323,20030212,   19,    0
  323,20030212,   20,    0
  323,20030212,   21,    0
  323,20030212,   22,    0
  323,20030212,   23,    0
  323,20030212,   24,    0
  323,20030213,    1,    0
  323,20030213,    2,    0
  323,20030213,    3,    0
  323,20030213,    4,    0
  323,20030213,    5,    0
  323,20030213,    6,    0
  323,20030213,    7,    0
  323,20030213,    8,    0
  323,20030213,    9,    0
  323,20030213,   10,    0
  323,20030213,   11,    0
  323,20030213,   12,    0
  323,20030213,   13,    0
  323,20030213,   14,    0
  323,20030213,   15,    0
  323,20030213,   16,    0
  323,20030213,   17,    0
  323,20030213,   18,    0
  323,20030213,   19,    0
  323,20030213,   20,    0
  323,20030213,   21,    0
  323,20030213,   22,    0
  323,20030213,   23,    0
  323,20030213,   24,    0
  323,20030214,    1,    0
  323,20030214,    2,    0
  323,20030214,    3,    0
  323,20030214,    4,    0
  323,20030214,    5,    0
  323,20030214,    6,    0
  323,20030214,    7,    0
  323,20030214,    8,    0
  323,20030214,    9,    0
  323,20030214,   10,    0
  323,20030214,   11,    0
  323,20030214,   12,    0
  323,20030214,   13,    0
  323,20030214,   14,    0
  323,20030214,   15,    0
  323,20030214,   16,    0
  323,20030214,   17,    0
  323,20030214,   18,    0
  323,20030214,   19,    0
  323,20030214,   20,    0
  323,20030214,   21,    0
  323,20030214,   22,    0
  323,20030214,   23,    0
  323,20030214,   24,    0
  323,20030215,    1,    0
  323,20030215,    2,    0
  323,20030215,    3,    0
  323,20030215,    4,    0
  323,20030215,    5,    0
  323,20030215,    6,    0
  323,20030215,    7,    0
  323,20030215,    8,    0
  323,20030215,    9,    0
  323,20030215,   10,    0
  323,20030215,   11,    0
  323,20030215,   12,    0
  323,20030215,   13,    0
  323,20030215,   14,    0
  323,20030215,   15,    0
  323,20030215,   16,    0
  323,20030215,   17,    0
  323,20030215,   18,    0
  323,20030215,   19,    0
  323,20030215,   20,    0
  323,20030215,   21,    0
  323,20030215,   22,    0
  323,20030215,   23,    0
  323,20030215,   24,    0
  323,20030216,    1,    0
  323,20030216,    2,    0
  323,20030216,    3,    0
  323,20030216,    4,    0
  323,20030216,    5,    0
  323,20030216,    6,    0
  323,20030216,    7,    0
  323,20030216,    8,    0
  323,20030216,    9,    0
  323,20030216,   10,    0
  323,20030216,   11,    0
  323,20030216,   12,    0
  323,20030216,   13,    0
  323,20030216,   14,    0
  323,20030216,   15,    0
  323,20030216,   16,    0
  323,20030216,   17,    0
  323,20030216,   18,    0
  323,20030216,   19,    0
  323,20030216,   20,    0
  323,20030216,   21,    0
  323,20030216,   22,    0
  323,20030216,   23,    0
  323,20030216,   24,    0
  323,20030217,    1,    0
  323,20030217,    2,    0
  323,20030217,    3,    0
  323,20030217,    4,    0
  323,20030217,    5,    0
  323,20030217,    6,    0
  323,20030217,    7,    0
  323,20030217,    8,    0
  323,20030217,    9,    0
  323,20030217,   10,    0
  323,20030217,   11,    0
  323,20030217,   12,    0
  323,20030217,   13,    0
  323,20030217,   14,    0
  323,20030217,   15,    0
  323,20030217,   16,    0
  323,20030217,   17,    0
  323,20030217,   18,    0
  323,20030217,   19,    0
  323,20030217,   20,    0
  323,20030217,   21,    0
  323,20030217,   22,    0
  323,20030217,   23,    0
  323,20030217,   24,    0
  323,20030218,    1,    0
  323,20030218,    2,    0
  323,20030218,    3,    0
  323,20030218,    4,    0
  323,20030218,    5,    0
  323,20030218,    6,    0
  323,20030218,    7,    0
  323,20030218,    8,    0
  323,20030218,    9,    0
  323,20030218,   10,    0
  323,20030218,   11,    0
  323,20030218,   12,    0
  323,20030218,   13,    0
  323,20030218,   14,    0
  323,20030218,   15,    0
  323,20030218,   16,    0
  323,20030218,   17,    0
  323,20030218,   18,    0
  323,20030218,   19,    0
  323,20030218,   20,    0
  323,20030218,   21,    0
  323,20030218,   22,    0
  323,20030218,   23,    0
  323,20030218,   24,    0
  323,20030219,    1,    0
  323,20030219,    2,    0
  323,20030219,    3,    0
  323,20030219,    4,    0
  323,20030219,    5,    0
  323,20030219,    6,    0
  323,20030219,    7,    0
  323,20030219,    8,    0
  323,20030219,    9,    0
  323,20030219,   10,    0
  323,20030219,   11,    0
  323,20030219,   12,    0
  323,20030219,   13,    0
  323,20030219,   14,    0
  323,20030219,   15,    0
  323,20030219,   16,    0
  323,20030219,   17,    0
  323,20030219,   18,    0
  323,20030219,   19,    0
  323,20030219,   20,    0
  323,20030219,   21,    0
  323,20030219,   22,    0
  323,20030219,   23,    0
  323,20030219,   24,    0
  323,20030220,    1,    0
  323,20030220,    2,    0
  323,20030220,    3,    0
  323,20030220,    4,    0
  323,20030220,    5,    0
  323,20030220,    6,    0
  323,20030220,    7,    0
  323,20030220,    8,    0
  323,20030220,    9,    0
  323,20030220,   10,    0
  323,20030220,   11,    0
  323,20030220,   12,    0
  323,20030220,   13,    0
  323,20030220,   14,    0
  323,20030220,   15,    0
  323,20030220,   16,    0
  323,20030220,   17,    0
  323,20030220,   18,    0
  323,20030220,   19,    0
  323,20030220,   20,    0
  323,20030220,   21,    0
  323,20030220,   22,    0
  323,20030220,   23,    0
  323,20030220,   24,    0
  323,20030221,    1,    0
  323,20030221,    2,    0
  323,20030221,    3,    0
  323,20030221,    4,    0
  323,20030221,    5,    0
  323,20030221,    6,    0
  323,20030221,    7,    0
  323,20030221,    8,    0
  323,20030221,    9,    0
  323,20030221,   10,    0
  323,20030221,   11,    0
  323,20030221,   12,    0
  323,20030221,   13,    0
  323,20030221,   14,    0
  323,20030221,   15,    0
  323,20030221,   16,    0
  323,20030221,   17,    0
  323,20030221,   18,    0
  323,20030221,   19,    0
  323,20030221,   20,    0
  323,20030221,   21,    0
  323,20030221,   22,    0
  323,20030221,   23,    0
  323,20030221,   24,    0
  323,20030222,    1,    0
  323,20030222,    2,    0
  323,20030222,    3,    0
  323,20030222,    4,    0
  323,20030222,    5,    0
  323,20030222,    6,    0
  323,20030222,    7,    0
  323,20030222,    8,    0
  323,20030222,    9,    0
  323,20030222,   10,    0
  323,20030222,   11,    0
  323,20030222,   12,    0
  323,20030222,   13,    0
  323,20030222,   14,    0
  323,20030222,   15,    0
  323,20030222,   16,    0
  323,20030222,   17,    0
  323,20030222,   18,    0
  323,20030222,   19,    0
  323,20030222,   20,    0
  323,20030222,   21,    0
  323,20030222,   22,    0
  323,20030222,   23,    0
  323,20030222,   24,    0
  323,20030223,    1,    0
  323,20030223,    2,    0
  323,20030223,    3,    0
  323,20030223,    4,    0
  323,20030223,    5,    0
  323,20030223,    6,    0
  323,20030223,    7,    0
  323,20030223,    8,    0
  323,20030223,    9,    0
  323,20030223,   10,    0
  323,20030223,   11,    0
  323,20030223,   12,    0
  323,20030223,   13,    0
  323,20030223,   14,    0
  323,20030223,   15,    0
  323,20030223,   16,    0
  323,20030223,   17,    0
  323,20030223,   18,    0
  323,20030223,   19,    0
  323,20030223,   20,    0
  323,20030223,   21,    0
  323,20030223,   22,    0
  323,20030223,   23,    0
  323,20030223,   24,    0
  323,20030224,    1,    0
  323,20030224,    2,    0
  323,20030224,    3,    0
  323,20030224,    4,    0
  323,20030224,    5,    0
  323,20030224,    6,    0
  323,20030224,    7,    0
  323,20030224,    8,    0
  323,20030224,    9,    0
  323,20030224,   10,    0
  323,20030224,   11,    0
  323,20030224,   12,    0
  323,20030224,   13,    0
  323,20030224,   14,    0
  323,20030224,   15,    0
  323,20030224,   16,    0
  323,20030224,   17,    0
  323,20030224,   18,    0
  323,20030224,   19,    0
  323,20030224,   20,    0
  323,20030224,   21,    0
  323,20030224,   22,    0
  323,20030224,   23,    0
  323,20030224,   24,    0
  323,20030225,    1,    0
  323,20030225,    2,    0
  323,20030225,    3,    0
  323,20030225,    4,    0
  323,20030225,    5,    0
  323,20030225,    6,    0
  323,20030225,    7,    0
  323,20030225,    8,    0
  323,20030225,    9,    0
  323,20030225,   10,    0
  323,20030225,   11,    0
  323,20030225,   12,    0
  323,20030225,   13,    0
  323,20030225,   14,    0
  323,20030225,   15,    0
  323,20030225,   16,    0
  323,20030225,   17,    0
  323,20030225,   18,    0
  323,20030225,   19,    0
  323,20030225,   20,    0
  323,20030225,   21,    0
  323,20030225,   22,    0
  323,20030225,   23,    0
  323,20030225,   24,    0
  323,20030226,    1,    0
  323,20030226,    2,    0
  323,20030226,    3,    0
  323,20030226,    4,    0
  323,20030226,    5,    0
  323,20030226,    6,    0
  323,20030226,    7,    0
  323,20030226,    8,    0
  323,20030226,    9,    0
  323,20030226,   10,    0
  323,20030226,   11,    0
  323,20030226,   12,    0
  323,20030226,   13,   -1
  323,20030226,   14,    0
  323,20030226,   15,    0
  323,20030226,   16,    0
  323,20030226,   17,    0
  323,20030226,   18,    0
  323,20030226,   19,    0
  323,20030226,   20,    0
  323,20030226,   21,    0
  323,20030226,   22,    0
  323,20030226,   23,    0
  323,20030226,   24,    0
  323,20030227,    1,    0
  323,20030227,    2,    0
  323,20030227,    3,    0
  323,20030227,    4,    0
  323,20030227,    5,    0
  323,20030227,    6,    0
  323,20030227,    7,    0
  323,20030227,    8,    0
  323,20030227,    9,    0
  323,20030227,   10,    0
  323,20030227,   11,    0
  323,20030227,   12,    0
  323,20030227,   13,    0
  323,20030227,   14,    0
  323,20030227,   15,    0
  323,20030227,   16,    0
  323,20030227,   17,    0
  323,20030227,   18,    0
  323,20030227,   19,    0
  323,20030227,   20,    0
  323,20030227,   21,    0
  323,20030227,   22,    0
  323,20030227,   23,    0
  323,20030227,   24,    0
  323,20030228,    1,    0
  323,20030228,    2,    0
  323,20030228,    3,    0
  323,20030228,    4,    0
  323,20030228,    5,    0
  323,20030228,    6,    0
  323,20030228,    7,    0
  323,20030228,    8,    0
  323,20030228,    9,    0
  323,20030228,   10,    0
  323,20030228,   11,    0
  323,20030228,   12,    0
  323,20030228,   13,    0
  323,20030228,   14,    0
  323,20030228,   15,    0
  323,20030228,   16,    0
  323,20030228,   17,    0
  323,20030228,   18,    0
  323,20030228,   19,    0
  323,20030228,   20,    5
  323,20030228,   21,   21
  323,20030228,   22,   16
  323,20030228,   23,    1
  323,20030228,   24,    0
  323,20030301,    1,    0
  323,20030301,    2,    0
  323,20030301,    3,    0
  323,20030301,    4,    0
  323,20030301,    5,    0
  323,20030301,    6,    0
  323,20030301,    7,    0
  323,20030301,    8,    0
  323,20030301,    9,    0
  323,20030301,   10,    0
  323,20030301,   11,    0
  323,20030301,   12,    0
  323,20030301,   13,    0
  323,20030301,   14,    0
  323,20030301,   15,    0
  323,20030301,   16,    0
  323,20030301,   17,    0
  323,20030301,   18,    0
  323,20030301,   19,    0
  323,20030301,   20,    0
  323,20030301,   21,    0
  323,20030301,   22,    0
  323,20030301,   23,    0
  323,20030301,   24,   21
  323,20030302,    1,    6
  323,20030302,    2,   -1
  323,20030302,    3,   -1
  323,20030302,    4,    1
  323,20030302,    5,    5
  323,20030302,    6,   -1
  323,20030302,    7,    1
  323,20030302,    8,    0
  323,20030302,    9,    0
  323,20030302,   10,   -1
  323,20030302,   11,   -1
  323,20030302,   12,    1
  323,20030302,   13,   -1
  323,20030302,   14,    0
  323,20030302,   15,    0
  323,20030302,   16,    0
  323,20030302,   17,   -1
  323,20030302,   18,    0
  323,20030302,   19,    0
  323,20030302,   20,    0
  323,20030302,   21,    0
  323,20030302,   22,    0
  323,20030302,   23,    0
  323,20030302,   24,    0
  323,20030303,    1,    0
  323,20030303,    2,    0
  323,20030303,    3,    0
  323,20030303,    4,    0
  323,20030303,    5,    0
  323,20030303,    6,    0
  323,20030303,    7,    0
  323,20030303,    8,    0
  323,20030303,    9,    0
  323,20030303,   10,    0
  323,20030303,   11,    0
  323,20030303,   12,    0
  323,20030303,   13,    0
  323,20030303,   14,    0
  323,20030303,   15,    0
  323,20030303,   16,    0
  323,20030303,   17,    0
  323,20030303,   18,    0
  323,20030303,   19,    0
  323,20030303,   20,    0
  323,20030303,   21,    0
  323,20030303,   22,    0
  323,20030303,   23,    0
  323,20030303,   24,    0
  323,20030304,    1,    0
  323,20030304,    2,    0
  323,20030304,    3,    0
  323,20030304,    4,    0
  323,20030304,    5,    0
  323,20030304,    6,    0
  323,20030304,    7,    0
  323,20030304,    8,    0
  323,20030304,    9,    0
  323,20030304,   10,    0
  323,20030304,   11,    0
  323,20030304,   12,    0
  323,20030304,   13,    0
  323,20030304,   14,    0
  323,20030304,   15,    0
  323,20030304,   16,    0
  323,20030304,   17,    6
  323,20030304,   18,    5
  323,20030304,   19,   -1
  323,20030304,   20,    0
  323,20030304,   21,    0
  323,20030304,   22,    0
  323,20030304,   23,    0
  323,20030304,   24,    0
  323,20030305,    1,    0
  323,20030305,    2,    0
  323,20030305,    3,    0
  323,20030305,    4,    0
  323,20030305,    5,    0
  323,20030305,    6,    0
  323,20030305,    7,    0
  323,20030305,    8,    0
  323,20030305,    9,    0
  323,20030305,   10,    0
  323,20030305,   11,    0
  323,20030305,   12,    0
  323,20030305,   13,    0
  323,20030305,   14,    0
  323,20030305,   15,    0
  323,20030305,   16,    0
  323,20030305,   17,    0
  323,20030305,   18,    0
  323,20030305,   19,    0
  323,20030305,   20,    0
  323,20030305,   21,    0
  323,20030305,   22,    0
  323,20030305,   23,    0
  323,20030305,   24,    0
  323,20030306,    1,    0
  323,20030306,    2,    0
  323,20030306,    3,    0
  323,20030306,    4,    0
  323,20030306,    5,    0
  323,20030306,    6,    0
  323,20030306,    7,    2
  323,20030306,    8,    4
  323,20030306,    9,   -1
  323,20030306,   10,    0
  323,20030306,   11,    0
  323,20030306,   12,    0
  323,20030306,   13,    0
  323,20030306,   14,    0
  323,20030306,   15,    0
  323,20030306,   16,    0
  323,20030306,   17,    0
  323,20030306,   18,    0
  323,20030306,   19,    0
  323,20030306,   20,    0
  323,20030306,   21,    0
  323,20030306,   22,    0
  323,20030306,   23,    0
  323,20030306,   24,    0
  323,20030307,    1,    0
  323,20030307,    2,    0
  323,20030307,    3,    0
  323,20030307,    4,    0
  323,20030307,    5,    0
  323,20030307,    6,    0
  323,20030307,    7,   -1
  323,20030307,    8,    0
  323,20030307,    9,    0
  323,20030307,   10,    0
  323,20030307,   11,    0
  323,20030307,   12,    0
  323,20030307,   13,    0
  323,20030307,   14,    0
  323,20030307,   15,    0
  323,20030307,   16,    0
  323,20030307,   17,    0
  323,20030307,   18,    0
  323,20030307,   19,    5
  323,20030307,   20,   16
  323,20030307,   21,   -1
  323,20030307,   22,    0
  323,20030307,   23,    0
  323,20030307,   24,    0
  323,20030308,    1,    0
  323,20030308,    2,    0
  323,20030308,    3,    0
  323,20030308,    4,    0
  323,20030308,    5,    0
  323,20030308,    6,    0
  323,20030308,    7,    0
  323,20030308,    8,    0
  323,20030308,    9,    0
  323,20030308,   10,    0
  323,20030308,   11,    0
  323,20030308,   12,    0
  323,20030308,   13,    0
  323,20030308,   14,    0
  323,20030308,   15,    0
  323,20030308,   16,    0
  323,20030308,   17,   -1
  323,20030308,   18,    2
  323,20030308,   19,    7
  323,20030308,   20,    4
  323,20030308,   21,    1
  323,20030308,   22,    5
  323,20030308,   23,   -1
  323,20030308,   24,    0
  323,20030309,    1,    0
  323,20030309,    2,    0
  323,20030309,    3,    0
  323,20030309,    4,    0
  323,20030309,    5,    0
  323,20030309,    6,    0
  323,20030309,    7,    0
  323,20030309,    8,    0
  323,20030309,    9,    0
  323,20030309,   10,    0
  323,20030309,   11,    0
  323,20030309,   12,    0
  323,20030309,   13,    0
  323,20030309,   14,    0
  323,20030309,   15,    0
  323,20030309,   16,    0
  323,20030309,   17,    0
  323,20030309,   18,    0
  323,20030309,   19,    0
  323,20030309,   20,    0
  323,20030309,   21,    0
  323,20030309,   22,    0
  323,20030309,   23,    0
  323,20030309,   24,    0
  323,20030310,    1,    0
  323,20030310,    2,    0
  323,20030310,    3,    0
  323,20030310,    4,    0
  323,20030310,    5,    0
  323,20030310,    6,    0
  323,20030310,    7,    0
  323,20030310,    8,    0
  323,20030310,    9,    0
  323,20030310,   10,    0
  323,20030310,   11,    0
