DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
757,20011221,   48,    0,
757,20011222,  210,    0,
757,20011223,   38,    0,
757,20011224,    3,    0,
757,20011225,   86,    0,
757,20011226,   61,  997,
757,20011227,  121,    2,
757,20011228,   43,    0,
757,20011229,    8,    0,
757,20011230,   18,    0,
757,20011231,  100,    4,
757,20020101,   42,    2,
757,20020102,    0,    2,
757,20020103,    0,    2,
757,20020104,    0,    2,
757,20020105,    0,    2,
757,20020106,    0,    2,
757,20020107,    4,  997,
757,20020108,    0,    0,
757,20020109,    0,    0,
757,20020110,    0,    0,
757,20020111,   18,    0,
757,20020112,    4,    0,
757,20020113,    0,    0,
757,20020114,    0,    0,
757,20020115,    0,    0,
757,20020116,   56,    0,
757,20020117,    6,    0,
757,20020118,   25,    0,
757,20020119,   22,    0,
757,20020120,    0,    0,
757,20020121,   75,    0,
757,20020122,    3,    0,
757,20020123,    9,    0,
757,20020124,   88,    0,
757,20020125,   12,    0,
757,20020126,   27,    0,
757,20020127,  302,    0,
757,20020128,   33,    0,
757,20020129,    7,    0,
757,20020130,    1,    0,
757,20020131,   10,    0,
757,20020201,    2,    0,
757,20020202,    0,    0,
757,20020203,    0,    0,
757,20020204,   21,    0,
757,20020205,  110,    0,
757,20020206,   47,    0,
757,20020207,   18,    0,
757,20020208,   69,    0,
757,20020209,    4,    0,
757,20020210,   62,    0,
757,20020211,   51,    0,
757,20020212,   59,    0,
757,20020213,   25,    0,
757,20020214,    2,    0,
757,20020215,    0,    0,
757,20020216,    0,    0,
757,20020217,    0,    0,
757,20020218,   10,    0,
757,20020219,   10,    0,
757,20020220,  214,    0,
757,20020221,   29,    0,
757,20020222,   78,    0,
757,20020223,   53,    0,
757,20020224,   53,    0,
757,20020225,   74,    0,
757,20020226,  198,    0,
757,20020227,   43,    0,
757,20020228,   24,    0,
757,20020301,   92,    0,
757,20020302,    2,    0,
757,20020303,   10,    0,
757,20020304,    0,    0,
757,20020305,    0,    0,
757,20020306,    0,    0,
757,20020307,   36,    0,
757,20020308,    0,    0,
757,20020309,   19,    0,
757,20020310,    2,    0,
757,20020311,    0,    0,
757,20020312,    0,    0,
757,20020313,   69,    0,
757,20020314,   13,    0,
757,20020315,   31,    0,
757,20020316,    4,    0,
757,20020317,    0,    0,
757,20020318,   60,    0,
757,20020319,   66,    0,
757,20020320,   53,    0,
757,20020321,   92,    0,
757,20020322,    4,    0,
757,20020323,    0,    0,
757,20020324,    0,    0,
757,20020325,    0,    0,
757,20020326,    0,    0,
757,20020327,    0,    0,
757,20020328,    0,    0,
757,20020329,    0,    0,
757,20020330,    0,    0,
757,20020331,    0,    0,
757,20020401,    0,    0,
757,20020402,    0,    0,
757,20020403,    0,    0,
757,20020404,    0,    0,
757,20020405,    0,    0,
757,20020406,    0,    0,
757,20020407,    0,    0,
757,20020408,    0,    0,
757,20020409,    0,    0,
757,20020410,    0,    0,
757,20020411,    0,    0,
757,20020412,    0,    0,
757,20020413,    0,    0,
757,20020414,   18,    0,
757,20020415,   32,    0,
757,20020416,   46,    0,
757,20020417,   21,    0,
757,20020418,    1,    0,
757,20020419,   10,    0,
757,20020420,    6,    0,
757,20020421,    0,    0,
757,20020422,    0,    0,
757,20020423,    0,    0,
757,20020424,    0,    0,
757,20020425,    0,    0,
757,20020426,    0,    0,
757,20020427,   80,    0,
757,20020428,   39,    0,
757,20020429,   41,    0,
757,20020430,  168,    0,
757,20020501,   69,    0,
757,20020502,   25,    0,
757,20020503,   12,    0,
757,20020504,    0,    0,
757,20020505,    0,    0,
757,20020506,   42,    0,
757,20020507,   19,    0,
757,20020508,    0,    0,
757,20020509,    0,    0,
757,20020510,    0,    0,
757,20020511,    0,    0,
757,20020512,    1,    0,
757,20020513,   11,    0,
757,20020514,    7,    0,
757,20020515,    6,    0,
757,20020516,    0,    0,
757,20020517,    0,    0,
757,20020518,   23,    0,
757,20020519,    0,    0,
757,20020520,    0,    0,
757,20020521,    0,    0,
757,20020522,   28,    0,
757,20020523,   28,    0,
757,20020524,    0,    0,
757,20020525,   22,    0,
757,20020526,   13,    0,
757,20020527,   61,    0,
757,20020528,    0,    0,
757,20020529,    6,    0,
757,20020530,   42,    0,
757,20020531,    0,    0,
757,20020601,    0,    0,
757,20020602,    0,    0,
757,20020603,    0,    0,
757,20020604,   71,    0,
757,20020605,  221,    0,
757,20020606,    9,    0,
757,20020607,    0,    0,
757,20020608,    1,    0,
757,20020609,    0,    0,
757,20020610,  155,    0,
757,20020611,   53,    0,
757,20020612,   83,    0,
757,20020613,    7,    0,
757,20020614,   12,    0,
757,20020615,   73,    0,
757,20020616,   21,    0,
757,20020617,    0,    0,
757,20020618,    0,    0,
757,20020619,    0,    0,
757,20020620,  109,    0,
757,20020621,   32,    0,
757,20020622,    0,    0,
757,20020623,   21,    0,
757,20020624,    0,    0,
757,20020625,    0,    0,
757,20020626,    0,    0,
757,20020627,    0,    0,
757,20020628,    1,    0,
757,20020629,   84,    0,
757,20020630,    0,    0,
757,20020701,   74,    0,
757,20020702,   28,    0,
757,20020703,  163,    0,
757,20020704,  127,    0,
757,20020705,    0,    0,
757,20020706,    9,    0,
757,20020707,    8,    0,
757,20020708,    0,    0,
757,20020709,    0,    0,
757,20020710,    0,    0,
757,20020711,   21,    0,
757,20020712,   39,    0,
757,20020713,    9,    0,
757,20020714,    0,    0,
757,20020715,    0,    0,
757,20020716,    0,    0,
757,20020717,    0,    0,
757,20020718,    0,    0,
757,20020719,    0,    0,
757,20020720,    0,    0,
757,20020721,   97,    0,
757,20020722,   10,    0,
757,20020723,    0,    0,
757,20020724,   18,    0,
757,20020725,    0,    0,
757,20020726,    0,    0,
757,20020727,    0,    0,
757,20020728,    0,    0,
757,20020729,    0,    0,
757,20020730,    0,    0,
757,20020731,   40,    0,
757,20020801,  175,    0,
757,20020802,   10,    0,
757,20020803,   38,    0,
757,20020804,   14,    0,
757,20020805,    8,    0,
757,20020806,  139,    0,
757,20020807,  186,    0,
757,20020808,    0,    0,
757,20020809,   21,    0,
757,20020810,    1,    0,
757,20020811,    0,    0,
757,20020812,    8,    0,
757,20020813,    0,    0,
757,20020814,    0,    0,
757,20020815,    0,    0,
757,20020816,    0,    0,
757,20020817,    0,    0,
757,20020818,    0,    0,
757,20020819,   30,    0,
757,20020820,   32,    0,
757,20020821,  326,    0,
757,20020822,    4,    0,
757,20020823,    0,    0,
757,20020824,  155,    0,
757,20020825,  159,    0,
757,20020826,    0,    0,
757,20020827,    0,    0,
757,20020828,    0,    0,
757,20020829,    0,    0,
757,20020830,    0,    0,
757,20020831,    2,    0,
757,20020901,    0,    0,
757,20020902,    0,    0,
757,20020903,    0,    0,
757,20020904,    0,    0,
757,20020905,    0,    0,
757,20020906,    0,    0,
757,20020907,    1,    0,
757,20020908,  131,    0,
757,20020909,    1,    0,
757,20020910,    0,    0,
757,20020911,   17,    0,
757,20020912,    0,    0,
757,20020913,    0,    0,
757,20020914,    0,    0,
757,20020915,    4,    0,
757,20020916,    0,    0,
757,20020917,    0,    0,
757,20020918,    0,    0,
757,20020919,    0,    0,
757,20020920,    0,    0,
757,20020921,    0,    0,
757,20020922,  155,    0,
757,20020923,   43,    0,
757,20020924,    0,    0,
757,20020925,   36,    0,
757,20020926,   35,    0,
757,20020927,   25,    0,
757,20020928,    3,    0,
757,20020929,    0,    0,
757,20020930,    0,    0,
757,20021001,    0,    0,
757,20021002,    0,    0,
757,20021003,    0,    0,
757,20021004,   13,    0,
757,20021005,    1,    0,
757,20021006,   24,    0,
757,20021007,    0,    0,
757,20021008,   14,    0,
757,20021009,    0,    0,
757,20021010,    0,    0,
757,20021011,    0,    0,
757,20021012,    0,    0,
757,20021013,    8,    0,
757,20021014,   23,    0,
757,20021015,   45,    0,
757,20021016,    1,    0,
757,20021017,   55,    0,
757,20021018,   53,    0,
757,20021019,  136,    0,
757,20021020,   24,    0,
757,20021021,    3,    0,
757,20021022,    2,    0,
757,20021023,   49,    0,
757,20021024,   38,    0,
757,20021025,    2,    0,
757,20021026,   30,    0,
757,20021027,   47,    0,
757,20021028,   25,    0,
757,20021029,    0,    0,
757,20021030,   10,    0,
757,20021031,    5,    0,
757,20021101,    0,    0,
757,20021102,   68,    0,
757,20021103,  141,    0,
757,20021104,   25,    0,
757,20021105,    7,    0,
757,20021106,    0,    0,
757,20021107,  257,    0,
757,20021108,   33,    0,
757,20021109,  265,    0,
757,20021110,    1,    0,
757,20021111,  120,    0,
757,20021112,   14,    0,
757,20021113,   58,    0,
757,20021114,   34,    0,
757,20021115,    0,    0,
757,20021116,    0,    0,
757,20021117,    0,    0,
757,20021118,    1,    0,
757,20021119,    0,    0,
757,20021120,    1,    0,
757,20021121,   47,    0,
757,20021122,    1,    0,
757,20021123,    0,    0,
757,20021124,   51,    0,
757,20021125,    0,    0,
757,20021126,   55,    0,
757,20021127,    0,    0,
757,20021128,   27,    0,
757,20021129,   40,    0,
757,20021130,    0,    0,
757,20021201,    0,    0,
757,20021202,  109,    0,
757,20021203,   13,    0,
757,20021204,    0,    0,
757,20021205,   95,    0,
757,20021206,    0,    0,
757,20021207,    0,    0,
757,20021208,    0,    0,
757,20021209,    0,    0,
757,20021210,    0,    0,
757,20021211,    0,    0,
757,20021212,    0,    0,
757,20021213,    0,    0,
757,20021214,    1,    0,
757,20021215,   13,    0,
757,20021216,   83,    0,
757,20021217,   40,    0,
757,20021218,    4,    0,
757,20021219,    0,    0,
757,20021220,    0,    0,
757,20021221,    2,    0,
757,20021222,  151,    0,
757,20021223,   83,    0,
757,20021224,   15,    0,
757,20021225,   14,    0,
757,20021226,   28,    0,
757,20021227,  114,    0,
757,20021228,   70,    0,
757,20021229,    1,    0,
757,20021230,  313,    0,
757,20021231,  150,    0,
757,20030101,    0,    0,
757,20030102,   93,    0,
757,20030103,  226,    0,
757,20030104,   19,    0,
757,20030105,    0,    0,
757,20030106,    7,    0,
757,20030107,    0,    0,
757,20030108,    0,    0,
757,20030109,    0,    0,
757,20030110,    0,    0,
757,20030111,    0,    0,
757,20030112,    0,    0,
757,20030113,    8,    0,
757,20030114,    0,    0,
757,20030115,    0,    0,
757,20030116,   23,    0,
757,20030117,    1,    0,
757,20030118,    3,    0,
757,20030119,    4,    0,
757,20030120,   20,    0,
757,20030121,   43,    0,
757,20030122,    1,    0,
757,20030123,   13,    0,
757,20030124,   12,    0,
757,20030125,    0,    0,
757,20030126,   13,    0,
757,20030127,   21,    0,
757,20030128,   44,    0,
757,20030129,   57,    0,
757,20030130,   57,    0,
757,20030131,   46,    2,
757,20030201,    0,    2,
757,20030202,   60,    2,
757,20030203,   20,    0,
757,20030204,    8,    0,
757,20030205,   46,    0,
757,20030206,   19,    0,
757,20030207,   14,    0,
757,20030208,    8,    0,
757,20030209,    7,    0,
757,20030210,    0,    0,
757,20030211,    0,    0,
757,20030212,    0,    0,
757,20030213,    0,    0,
757,20030214,    0,    0,
757,20030215,    0,    0,
757,20030216,    0,    0,
757,20030217,    0,    0,
757,20030218,    0,    0,
757,20030219,    0,    0,
757,20030220,    0,    0,
757,20030221,    0,    0,
757,20030222,    0,    0,
757,20030223,    0,    0,
757,20030224,    0,    0,
757,20030225,    0,    0,
757,20030226,    0,    0,
757,20030227,    2,    0,
757,20030228,    0,    0,
757,20030301,   48,    0,
757,20030302,   26,    0,
757,20030303,    0,    0,
757,20030304,    0,    0,
757,20030305,   11,    0,
757,20030306,    3,    0,
757,20030307,    8,    0,
757,20030308,   20,    0,
757,20030309,    2,    0,
757,20030310,    0,    0,
757,20030311,   32,    0,
757,20030312,   56,    0,
757,20030313,    0,    0,
757,20030314,    0,    0,
757,20030315,    0,    0,
757,20030316,    0,    0,
757,20030317,    0,    0,
757,20030318,    0,    0,
757,20030319,    0,    0,
757,20030320,    0,    0,
757,20030321,    0,    0,
757,20030322,    0,    0,
757,20030323,    0,    0,
757,20030324,    0,    0,
757,20030325,    0,    0,
757,20030326,    0,    0,
757,20030327,    0,    0,
757,20030328,    0,    0,
757,20030329,    0,    0,
757,20030330,    0,    0,
757,20030331,    0,    0,
757,20030401,    0,    0,
757,20030402,  146,    0,
757,20030403,   12,    0,
757,20030404,    6,    0,
757,20030405,    0,    0,
757,20030406,    0,    0,
757,20030407,    0,    0,
757,20030408,    0,    0,
757,20030409,    0,    0,
757,20030410,    7,    0,
757,20030411,    0,    0,
757,20030412,    0,    0,
757,20030413,    0,    0,
757,20030414,    0,    0,
757,20030415,    0,    0,
757,20030416,    0,    0,
757,20030417,    0,    0,
757,20030418,    0,    0,
757,20030419,    0,    0,
757,20030420,    0,    0,
757,20030421,    0,    0,
757,20030422,    0,    0,
757,20030423,    0,    0,
757,20030424,    0,    0,
757,20030425,    0,    0,
757,20030426,   53,    0,
757,20030427,  130,    0,
757,20030428,    6,    0,
757,20030429,   21,    0,
757,20030430,    0,    0,
757,20030501,   11,    0,
757,20030502,    3,    0,
757,20030503,   30,    0,
757,20030504,    0,    0,
757,20030505,    6,    0,
757,20030506,   72,    0,
757,20030507,    0,    0,
757,20030508,    0,    0,
757,20030509,    3,    0,
757,20030510,    0,    0,
757,20030511,    0,    0,
757,20030512,   51,    0,
757,20030513,  143,    0,
757,20030514,    6,    0,
757,20030515,   10,    0,
757,20030516,    0,    0,
757,20030517,    0,    0,
757,20030518,   36,    0,
757,20030519,   12,    0,
757,20030520,   50,    0,
757,20030521,   72,    0,
757,20030522,   67,    0,
757,20030523,    8,    0,
757,20030524,   95,    0,
757,20030525,   52,    0,
757,20030526,    5,    0,
757,20030527,    0,    0,
757,20030528,    0,    0,
757,20030529,    0,    0,
757,20030530,    0,    0,
757,20030531,    0,    0,
757,20030601,    0,    0,
757,20030602,    0,    0,
757,20030603,    0,    0,
757,20030604,    3,    0,
757,20030605,    0,    0,
757,20030606,    0,    0,
757,20030607,    0,    0,
757,20030608,    0,    0,
757,20030609,   85,    0,
757,20030610,    0,    0,
757,20030611,    0,    0,
757,20030612,    0,    0,
757,20030613,    0,    0,
757,20030614,    0,    0,
757,20030615,    2,    0,
757,20030616,    0,    0,
757,20030617,    0,    0,
757,20030618,    1,    0,
757,20030619,    0,    0,
757,20030620,    0,    0,
757,20030621,    0,    0,
757,20030622,    0,    0,
757,20030623,   36,    0,
757,20030624,    0,    0,
757,20030625,    0,    0,
757,20030626,    0,    0,
757,20030627,    0,    0,
757,20030628,    0,    0,
757,20030629,    0,    0,
757,20030630,    3,    0,
757,20030701,   96,    0,
757,20030702,  453,    0,
757,20030703,  163,    0,
757,20030704,   39,    0,
757,20030705,    8,    0,
757,20030706,    0,    0,
757,20030707,    0,    0,
757,20030708,    0,    0,
757,20030709,    0,    0,
757,20030710,    0,    0,
757,20030711,    0,    0,
757,20030712,    0,    0,
757,20030713,    0,    0,
757,20030714,    0,    0,
757,20030715,    0,    0,
757,20030716,    0,    0,
757,20030717,   10,    0,
757,20030718,   33,    0,
757,20030719,    0,    0,
757,20030720,    0,    0,
757,20030721,    0,    0,
757,20030722,    0,    0,
757,20030723,    0,    0,
757,20030724,    0,    0,
757,20030725,   10,    0,
757,20030726,   12,    0,
757,20030727,   21,    0,
757,20030728,    2,    0,
757,20030729,    0,    0,
757,20030730,   73,    0,
757,20030731,    0,    0,
757,20030801,    0,    0,
757,20030802,    0,    0,
757,20030803,    0,    0,
757,20030804,    0,    0,
757,20030805,    0,    0,
757,20030806,    0,    0,
757,20030807,    0,    0,
757,20030808,    0,    0,
757,20030809,    0,    0,
757,20030810,    0,    0,
757,20030811,    0,    0,
757,20030812,    2,    0,
757,20030813,    0,    0,
757,20030814,    0,    0,
757,20030815,    0,    0,
757,20030816,    0,    0,
757,20030817,    0,    0,
757,20030818,    2,    0,
757,20030819,    7,    0,
757,20030820,    0,    0,
757,20030821,    0,    0,
757,20030822,    0,    0,
757,20030823,    0,    0,
757,20030824,    0,    0,
757,20030825,    0,    0,
757,20030826,    0,    0,
757,20030827,    0,    0,
757,20030828,    0,    0,
757,20030829,  185,    0,
757,20030830,   50,    0,
757,20030831,   68,    0,
757,20030901,   12,    0,
757,20030902,   15,    0,
757,20030903,    0,    0,
757,20030904,    0,    0,
757,20030905,    0,    0,
757,20030906,    2,    0,
757,20030907,    1,    0,
757,20030908,    0,    0,
757,20030909,    0,    0,
757,20030910,    3,    0,
757,20030911,  230,    0,
757,20030912,    8,    0,
757,20030913,   16,    0,
757,20030914,    0,    0,
757,20030915,    0,    0,
757,20030916,    0,    0,
757,20030917,    0,    0,
757,20030918,    0,    0,
757,20030919,    0,    0,
757,20030920,    0,    0,
757,20030921,    0,    0,
757,20030922,    0,    0,
757,20030923,   99,    0,
757,20030924,   16,    0,
757,20030925,    0,    0,
757,20030926,    0,    0,
757,20030927,    4,    0,
757,20030928,   21,    0,
757,20030929,   23,    0,
757,20030930,   21,    0,
757,20031001,    0,    0,
757,20031002,  140,    0,
757,20031003,    0,    0,
757,20031004,   30,    0,
757,20031005,   28,    0,
757,20031006,   33,    0,
757,20031007,  125,    0,
757,20031008,   34,    0,
757,20031009,   24,    0,
757,20031010,    6,    0,
757,20031011,    2,    0,
757,20031012,    0,    0,
757,20031013,    0,    0,
757,20031014,    0,    0,
757,20031015,    0,    0,
757,20031016,    0,    0,
757,20031017,    0,    0,
757,20031018,    0,    0,
757,20031019,    0,    0,
757,20031020,    0,    0,
757,20031021,    0,    0,
757,20031022,    0,    0,
757,20031023,    0,    0,
757,20031024,    5,    0,
757,20031025,   19,    0,
757,20031026,  146,    0,
757,20031027,    0,    0,
757,20031028,    0,    0,
757,20031029,    0,    0,
757,20031030,   16,    0,
757,20031031,   77,    0,
757,20031101,   22,    0,
757,20031102,   10,    0,
757,20031103,   50,    0,
757,20031104,   28,    0,
757,20031105,    0,    0,
757,20031106,    0,    0,
757,20031107,    0,    0,
757,20031108,    0,    0,
757,20031109,    0,    0,
757,20031110,    0,    0,
757,20031111,    0,    0,
757,20031112,    0,    0,
757,20031113,   35,    0,
757,20031114,    2,    0,
757,20031115,    0,    0,
757,20031116,   18,    0,
757,20031117,   85,    0,
757,20031118,   35,    0,
