Tijdstip;Waterstand streefwaarde;Waterstand werkelijk;Volkeraksluizen;Dintel;Vliet;Krammersluizen;Krammersluizen (na correctie);Bergse diepsluis;Kreekraksluizen;Bathse spuisluis (voor correctie);Bathse spuisluis;Watervraag Hollandse Delta;Watervraag Brabantse Delta;Watervraag Scheldestromen;Neerslag;Verdamping;Kwel
;m NAP;m NAP;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;mm/d;mm/d;mm/d
2018-01-01 00:00;-0.05;-0.1;15.0;7.492;2.113;28.100826231574075;9.0;1;2;-39.99160169453704;0;0.5;0.9;3;7.8500000000000005;0.1;0
2018-01-02 00:00;0.04;-0.08033551260504201;15.0;7.492;1.705;26.583066514673305;9.0;1;2;-38.88184197763627;0;0.5;0.9;3;7.849999999999999;0.1;0
2018-01-03 00:00;0.04;-0.06126348235294116;15.0;7.492;1.42;30.068680067121115;9.0;1;2;-45.26935367823223;0;0.5;0.9;3;4.1499999999999995;0.2;0
2018-01-04 00:00;0.04;-0.04640530084033612;15.0;7.492;0.322;30.034953793872248;9.0;1;2;-49.1915556457241;0;0.5;0.9;3;0.0;0.2;0
2018-01-05 00:00;0.04;-0.037291526050420146;15.0;7.492;2.057;29.01159389288047;9.0;1;2;-45.81340407806566;0;0.5;0.9;3;0.9;0.2;0
2018-01-06 00:00;0.04;-0.024758356302520983;15.0;7.492;1.829;28.360833139364388;9.0;1;2;-45.18404610232735;0;0.5;0.9;3;1.4;0.4;0
2018-01-07 00:00;0.04;-0.012256265546218458;15.0;7.492;2.57;28.66318617869753;9.0;1;2;-45.64065377129012;0;0.5;0.9;3;0.0;0.3;0
2018-01-08 00:00;0.04;2.1831932773143327e-05;15.0;7.492;2.302;32.22993803187242;9.0;1;2;-42.71152830965018;0;0.5;0.9;3;0.0;0.5;0
2018-01-09 00:00;0.04;0.011710766386554659;15.0;7.492;2.862;27.384046968746915;9.0;1;2;-29.18710020948763;0;0.5;0.9;3;0.0;0.4;0
2018-01-10 00:00;0.04;0.024312877310924408;15.0;7.492;4.478;28.94078541217901;9.0;1;2;-20.208271523290097;0;0.5;0.9;3;0.25;0.3;0
2018-01-11 00:00;0.04;0.03961158319327735;15.0;17.167;3.243;29.79191425824074;27.46705092592596;1;2;-2.324863332314779;0;0.5;0.9;3;0.0;0.4;0
2018-01-12 00:00;0.04;0.04;15.0;18.208;3.236;28.645017954894914;28.645017954894914;1;2;0.1235190821421231;0.1235190821421231;0.5;0.9;3;0.0;0.4;0
2018-01-13 00:00;0.04;0.04;15.0;67.952;14.909;28.583596174586564;28.583596174586564;1;2;62.53162836245048;39.482873726370805;0.5;0.9;3;1.1500000000000001;0.2;0
2018-01-14 00:00;0.04;0.07346911597575267;15.0;75.689;12.878;30.04073675744364;30.04073675744364;1;2;89.03728639715455;43.670718852958274;0.5;0.9;3;0.0;0.2;0
