Tijdstip;IN_DEBIET;UIT_DEBIET;ATMOSFEER_DEBIET;WATERSTAND_VERANDERING_DEBIET;BALANS
;m3/s;m3/s;m3/s;m3/s;m3/s
2018-07-17 00:00;19.160999999999998;16.4;4.194733796296296;6.514182870370367;0.44155092592592826
2018-07-18 00:00;22.245;16.4;-2.847800925925926;3.2969675925925968;-0.2997685185185204
2018-07-19 00:00;19.039;16.4;-4.002314814814816;-0.9420185185185153;-0.4212962962962976
2018-07-20 00:00;21.972;16.4;-2.9247685185185186;2.9551018518518535;-0.30787037037036935
2018-07-21 00:00;24.610000000000003;16.4;-2.7708333333333335;5.730833333333337;-0.29166666666666696
2018-07-22 00:00;22.323999999999998;16.4;-3.3096064814814814;2.9627731481481474;-0.3483796296296293
2018-07-23 00:00;22.736;14.821068346481484;-2.693865740740741;5.504630727592592;-0.28356481481481577
2018-07-24 00:00;27.279;15.450295062695472;-1.6932870370370365;10.313658641008233;-0.17824074074074225
2018-07-25 00:00;21.654;16.4;-0.23090277777777765;5.047402777777781;-0.024305555555557135
2018-07-26 00:00;18.574;15.700565216708997;-2.155092592592593;0.9451940425502642;-0.2268518518518522
2018-07-27 00:00;18.532;15.985601396314818;-0.6157407407407401;1.9954726777592566;-0.06481481481481488
2018-07-28 00:00;17.58;15.755123847129633;-2.3859953703703707;-0.30996181009259893;-0.2511574074074068
2018-07-29 00:00;23.338;16.28693298681818;-2.693865740740741;4.640766087255897;-0.28356481481481577
2018-07-30 00:00;21.387999999999998;16.28064146733641;2.1166087962962963;7.001166403033962;0.22280092592592293
2018-07-31 00:00;22.467;18.368030108754873;-2.847800925925926;1.5509374838377228;-0.2997685185185228
2018-08-01 00:00;19.817;16.78690740740741;-3.3865740740740735;0.0;-0.35648148148148184
2018-08-02 00:00;18.618;16.27656481481481;-2.6168981481481484;0.0;-0.27546296296296147
2018-08-03 00:00;18.468;15.737733577509259;-3.617476851851851;-0.5064233923240771;-0.38078703703703276
2018-08-04 00:00;25.848;22.380349755824067;-3.3096064814814814;0.5064233923240771;-0.34837962962962665
2018-08-05 00:00;26.933999999999997;23.835041666666662;-3.463541666666668;4.7785206861398165e-15;-0.3645833333333369
2018-08-06 00:00;28.679000000000002;25.580041666666673;-3.463541666666668;-9.557041372279633e-15;-0.3645833333333297
2018-08-07 00:00;25.011000000000003;22.256370370370366;-3.0787037037037046;0.0;-0.32407407407406774
2018-08-08 00:00;20.546;18.686624999999996;-2.078125;4.7785206861398165e-15;-0.21875000000000122
2018-08-09 00:00;20.886;18.26910185185185;-2.9247685185185186;0.0;-0.3078703703703698
2018-08-10 00:00;22.980999999999998;20.019773148148147;-3.3096064814814814;0.0;-0.3483796296296302
2018-08-11 00:00;23.02;20.609699074074072;-2.693865740740741;0.0;-0.28356481481481355
2018-08-12 00:00;22.107;19.214638888888885;-3.23263888888889;0.0;-0.3402777777777759
2018-08-13 00:00;23.049000000000003;20.569833333333335;-2.7708333333333335;0.0;-0.29166666666666563
2018-08-14 00:00;20.5;18.020833333333336;-2.7708333333333335;0.0;-0.2916666666666692
2018-08-15 00:00;20.568;17.74450462962963;-3.1556712962962954;0.0;-0.33217592592592515
2018-08-16 00:00;20.133000000000003;17.584967592592598;-2.847800925925926;0.0;-0.29976851851852127
2018-08-17 00:00;21.785999999999998;20.959611111111105;-0.9236111111111112;0.0;-0.09722222222221832
2018-08-18 00:00;22.076;20.66425231481481;-1.5778356481481481;-4.7785206861398165e-15;-0.16608796296295292
2018-08-19 00:00;24.826;22.48456481481481;-2.6168981481481484;4.7785206861398165e-15;-0.2754629629629627
2018-08-20 00:00;24.288;22.22202777777778;-2.3090277777777777;-4.7785206861398165e-15;-0.24305555555555147
2018-08-21 00:00;22.758000000000003;20.554296296296293;-2.4629629629629632;4.7785206861398165e-15;-0.2592592592592585
2018-08-22 00:00;19.860000000000003;19.033611111111114;-0.9236111111111112;0.0;-0.09722222222222188
2018-08-23 00:00;18.308;16.930685185185183;-1.5393518518518523;0.0;-0.16203703703703565
2018-08-24 00:00;22.558;21.387282407407408;-1.3084490740740742;0.0;-0.1377314814814825
2018-08-25 00:00;22.264999999999997;20.336759259259253;-2.155092592592593;0.0;-0.22685185185184897
2018-08-26 00:00;20.653000000000002;18.311564814814815;-2.6168981481481484;0.0;-0.27546296296296147
2018-08-27 00:00;23.311;21.727087962962962;-1.7702546296296295;4.7785206861398165e-15;-0.18634259259259622
2018-08-28 00:00;19.862000000000002;23.511884259259265;4.079282407407407;-4.7785206861398165e-15;0.42939814814814914
2018-08-29 00:00;21.39;30.996770833333333;10.736979166666666;0.0;1.130208333333334
2018-08-30 00:00;22.317;22.282567129629626;-0.0384837962962965;0.0;-0.00405092592592271
2018-08-31 00:00;27.378999999999998;29.617136574074074;2.50144675925926;0.0;0.2633101851851838
2018-09-01 00:00;24.464000000000002;32.900053240740746;9.428530092592592;-4.7785206861398165e-15;0.9924768518518524
2018-09-02 00:00;22.192;21.159013888888882;-1.1545138888888888;0.0;-0.12152777777777102
2018-09-03 00:00;20.618000000000002;18.345430555555552;-2.5399305555555554;9.557041372279633e-15;-0.26736111111111494
2018-09-04 00:00;17.727;16.09137577768538;-2.4629629629629632;-0.5680794813890842;-0.2592592592592573
2018-09-05 00:00;20.524;17.958814037129436;-2.2320601851851847;0.5680794813890794;-0.23495370370369895
2018-09-06 00:00;21.624;21.72729861111111;0.11545138888888883;0.0;0.01215277777777811
2018-09-07 00:00;22.91;21.739282407407405;-1.3084490740740742;0.0;-0.13773148148147896
2018-09-08 00:00;20.619;18.89735648148148;-1.9241898148148153;0.0;-0.20254629629629628
2018-09-09 00:00;30.461;31.631717592592587;1.3084490740740744;0.0;0.13773148148148628
2018-09-10 00:00;25.028000000000002;40.31619444444445;17.086805555555557;-4.7785206861398165e-15;1.7986111111111156
2018-09-11 00:00;22.078;20.76955092592592;-1.4623842592592593;4.7785206861398165e-15;-0.15393518518518434
2018-09-12 00:00;24.063000000000002;27.127525462962964;3.4250578703703694;4.7785206861398165e-15;0.36053240740740267
2018-09-13 00:00;25.582;24.3079837962963;-1.4239004629629628;-4.7785206861398165e-15;-0.14988425925925564
2018-09-14 00:00;50.03;47.998460648148146;-2.270543981481482;-4.7785206861398165e-15;-0.23900462962962232
2018-09-15 00:00;81.289;79.49849074074075;-2.001157407407408;9.557041372279633e-15;-0.21064814814816502
2018-09-16 00:00;52.566;50.84435648148149;-1.9241898148148153;0.0;-0.20254629629630339
2018-09-17 00:00;35.006;33.21549074074075;-2.001157407407408;-4.7785206861398165e-15;-0.2106481481481507
2018-09-18 00:00;27.118;25.189759259259258;-2.155092592592593;0.0;-0.22685185185185253
2018-09-19 00:00;27.537;25.815356481481476;-1.9241898148148153;4.7785206861398165e-15;-0.2025462962962975
2018-09-20 00:00;24.268;22.47749074074075;-2.001157407407408;-4.7785206861398165e-15;-0.2106481481481507
2018-09-21 00:00;21.015;19.224490740740745;-2.001157407407408;0.0;-0.21064814814815191
2018-09-22 00:00;21.351;26.102736111111106;5.310763888888889;4.7785206861398165e-15;0.5590277777777773
2018-09-23 00:00;20.817;22.22874768518519;1.5778356481481481;-4.7785206861398165e-15;0.16608796296296247
2018-09-24 00:00;20.641000000000002;19.67687962962963;-1.0775462962962965;0.0;-0.11342592592592626
2018-09-25 00:00;19.453999999999997;17.801222222222222;-1.8472222222222223;-4.7785206861398165e-15;-0.19444444444444253
2018-09-26 00:00;18.758;17.5872824074074;-1.3084490740740742;4.7785206861398165e-15;-0.13773148148148018
2018-09-27 00:00;19.485;18.93407407407407;-0.6157407407407408;4.7785206861398165e-15;-0.06481481481481466
2018-09-28 00:00;18.514;24.436453703703705;6.619212962962963;0.0;0.6967592592592569
2018-09-29 00:00;20.723000000000003;21.583821759259266;0.9620949074074078;-4.7785206861398165e-15;0.10127314814814947
